1.863142534689499298e+05
1.410232397915905749e+05
1.252279979998371418e+05
1.189956771566500393e+05
1.151925207124883018e+05
1.133965914942515956e+05
1.122990102190062607e+05
1.106583415032647899e+05
1.111063737238539616e+05
1.106100524592568108e+05
1.102841494449484890e+05
1.109461975737300672e+05
1.106860348377455521e+05
1.086264809997978882e+05
1.095398134968467784e+05
1.086242157204715477e+05
1.100879321329081431e+05
1.081627701833595784e+05
1.068731387535383255e+05
1.063431711541198019e+05
