4.787052169691531890e+04
3.085918541434323924e+04
2.238955741833807770e+04
1.934179871700828880e+04
1.645799412638201102e+04
1.481057400450334353e+04
1.299498314712038700e+04
1.191448231019917512e+04
1.060995600510750955e+04
1.020919046835412701e+04
9.658466682514253989e+03
9.549383769679328907e+03
8.592337028929256121e+03
8.272490191222854264e+03
8.321542024051987028e+03
8.481596282587332098e+03
7.880462258175354691e+03
8.174929697080750884e+03
7.533803628394087355e+03
7.959562928575577644e+03
