2.499354230976583131e+04
1.421467711349886667e+04
1.079695256029095071e+04
7.674255996779883390e+03
7.265720666394451655e+03
6.560403697062267383e+03
5.606522770244217099e+03
5.010253728775692252e+03
4.199890095652885975e+03
4.022096448491355204e+03
4.012210371720826970e+03
3.743589499518659522e+03
3.368955654528187097e+03
2.872608962886562040e+03
2.875038376557653464e+03
3.092546951435291248e+03
2.557467217913486365e+03
2.645977823071139028e+03
2.453587467816150365e+03
2.067431378748985026e+03
